013500004246	0000147358	8	8	20140711	08:00	20140711	16:00	20140714	13:00	20140714	13:02
013500004246	0000147403	8	8	20140711	08:00	20140711	16:00	20140714	13:07	20140714	13:12
013500004246	0000147553	8	8	20140712	08:00	20140712	16:00	20140714	13:17	20140714	13:22
013500004246	0000147545	8	8	20140712	08:00	20140712	16:00	20140714	13:27	20140714	13:37
013500004246	0000147447	8	8	20140711	08:00	20140711	16:00	20140714	13:42	20140714	22:02
013500004246	0000147487	8	8	20140711	08:00	20140711	16:00	20140714	22:07	20140714	22:12
013500004246	0000147516	8	8	20140711	08:00	20140711	16:00	20140714	22:17	20140714	22:20
013500004246	0000147365	8	8	20140711	08:00	20140711	16:00	20140714	22:25	20140714	22:45
013500004246	0000147363	8	8	20140711	08:00	20140711	16:00	20140714	22:50	20140714	22:52
013500004246	0000147514	8	8	20140711	08:00	20140711	16:00	20140714	22:57	20140714	23:00
013500004246	0000147512	8	8	20140711	08:00	20140711	16:00	20140714	23:05	20140714	23:07
013500004246	0000147502	8	8	20140711	08:00	20140711	16:00	20140714	23:12	20140714	23:17
013500004246	0000147468	8	8	20140711	08:00	20140711	16:00	20140714	23:22	20140714	23:30
013500004246	0000147581	8	8	20140712	08:00	20140712	16:00	20140714	23:35	20140714	23:37
013500004246	0000147418	8	8	20140711	08:00	20140711	16:00	20140714	23:42	20140714	23:45
013500004246	0000147278	8	8	20140710	08:00	20140710	16:00	20140714	23:50	20140715	00:27
013500004246	0000147383	8	8	20140711	08:00	20140711	16:00	20140715	00:32	20140715	00:35
013500004246	0000147491	8	8	20140711	08:00	20140711	16:00	20140715	00:40	20140715	00:42
013500004246	0000147411	8	8	20140711	08:00	20140711	16:00	20140715	00:47	20140715	00:57
013500004246	0000147537	8	8	20140712	08:00	20140712	16:00	20140715	01:02	20140715	01:17
013500004246	0000147529	8	8	20140712	08:00	20140712	16:00	20140715	01:22	20140715	01:47
013500004246	0000147477	8	8	20140711	08:00	20140711	16:00	20140715	01:52	20140715	02:30
013500004246	0000147436	8	8	20140711	08:00	20140711	16:00	20140715	02:35	20140715	02:37
013500004246	0000147390	8	8	20140711	08:00	20140711	16:00	20140715	02:42	20140715	03:05
013500004246	0000147533	8	8	20140712	08:00	20140712	16:00	20140715	03:10	20140715	03:12
013500004246	0000147539	8	8	20140712	08:00	20140712	16:00	20140715	03:17	20140715	03:22
013500004246	0000147600	8	8	20140712	08:00	20140712	16:00	20140715	03:27	20140715	03:32
013500004246	0000147599	8	8	20140712	08:00	20140712	16:00	20140715	03:37	20140715	03:42
013500004247	0000147574	8	8	20140712	08:00	20140712	16:00	20140714	07:00	20140714	07:10
013500004247	0000147452	8	8	20140711	08:00	20140711	16:00	20140714	07:15	20140714	07:17
013500004247	0000147376	8	8	20140711	08:00	20140711	16:00	20140714	07:22	20140714	07:27
013500004247	0000147197	8	8	20140711	08:00	20140711	16:00	20140714	07:32	20140714	07:40
013500004247	0000147375	8	8	20140711	08:00	20140711	16:00	20140714	07:45	20140714	07:47
013500004247	0000147398	8	8	20140711	08:00	20140711	16:00	20140714	07:52	20140714	08:05
013500004247	0000147355	8	8	20140711	08:00	20140711	16:00	20140714	08:10	20140714	08:12
013500004247	0000147579	8	8	20140712	08:00	20140712	16:00	20140714	08:17	20140714	08:20
013500004247	0000147472	8	8	20140711	08:00	20140711	16:00	20140714	08:25	20140714	08:27
013500004247	0000147385	8	8	20140711	08:00	20140711	16:00	20140714	08:32	20140714	08:35
013500004247	0000147525	8	8	20140712	08:00	20140712	16:00	20140714	08:40	20140714	08:45
013500004247	0000147524	8	8	20140712	08:00	20140712	16:00	20140714	08:50	20140714	08:52
013500004247	0000147577	8	8	20140712	08:00	20140712	16:00	20140714	08:57	20140714	09:00
013500004247	0000147432	8	8	20140711	08:00	20140711	16:00	20140714	09:05	20140714	09:07
013500004247	0000147578	8	8	20140712	08:00	20140712	16:00	20140714	09:12	20140714	09:15
013500004247	0000147526	8	8	20140712	08:00	20140712	16:00	20140714	09:20	20140714	09:22
013500004247	0000147371	8	8	20140711	08:00	20140711	16:00	20140714	09:27	20140714	09:30
013500004247	0000147588	8	8	20140712	08:00	20140712	16:00	20140714	09:35	20140714	09:37
013500004247	0000147586	8	8	20140712	08:00	20140712	16:00	20140714	09:42	20140714	09:45
013500004247	0000147585	8	8	20140712	08:00	20140712	16:00	20140714	09:50	20140714	09:52
013500004247	0000147584	8	8	20140712	08:00	20140712	16:00	20140714	09:57	20140714	10:00
013500004247	0000147587	8	8	20140712	08:00	20140712	16:00	20140714	10:05	20140714	10:07
013500004247	0000147420	8	8	20140711	08:00	20140711	16:00	20140714	10:12	20140714	10:37
013500004247	0000147184	8	8	20140711	08:00	20140711	16:00	20140714	10:42	20140714	13:15
013500004247	0000147480	8	8	20140711	08:00	20140711	16:00	20140714	13:20	20140714	13:25
013500004247	0000147400	8	8	20140711	08:00	20140711	16:00	20140714	13:30	20140714	13:32
013500004247	0000147591	8	8	20140712	08:00	20140712	16:00	20140714	13:37	20140714	13:40
013500004247	0000147597	8	8	20140712	08:00	20140712	16:00	20140714	13:45	20140714	13:47
